"year","mean","location","age"
2004,0.00820561917585417,"East Asia","Neonatal"
2004,0.00251859704623087,"East Asia","Neonatal"
2005,0.0243968151103832,"East Asia","Under 5"
2005,0.00781315696190578,"East Asia","Neonatal"
2005,0.00236971938879903,"East Asia","Neonatal"
2006,0.0228201872470102,"East Asia","Under 5"
2006,0.00738432166694726,"East Asia","Neonatal"
2006,0.00221844563995154,"East Asia","Neonatal"
2007,0.0212698472556982,"East Asia","Under 5"
2007,0.0069172742285786,"East Asia","Neonatal"
2007,0.00206371684072913,"East Asia","Neonatal"
2008,0.0202021513931829,"East Asia","Under 5"
2008,0.00649433562541933,"East Asia","Neonatal"
2008,0.00193317894461336,"East Asia","Neonatal"
2009,0.0185737294404629,"East Asia","Under 5"
2009,0.00599765142090472,"East Asia","Neonatal"
2009,0.00177994616045494,"East Asia","Neonatal"
2010,0.0173870882095064,"East Asia","Under 5"
2010,0.00556447455345267,"East Asia","Neonatal"
2010,0.00165359203790038,"East Asia","Neonatal"
2011,0.0163931942855479,"East Asia","Under 5"
2011,0.00520931828019352,"East Asia","Neonatal"
2011,0.00154910487454159,"East Asia","Neonatal"
2012,0.0155221788434523,"East Asia","Under 5"
2012,0.00489709839954254,"East Asia","Neonatal"
2012,0.00145545307846475,"East Asia","Neonatal"
2013,0.0147498384614569,"East Asia","Under 5"
2013,0.00463408540181756,"East Asia","Neonatal"
2013,0.00137551429392827,"East Asia","Neonatal"
2014,0.0143276904317947,"East Asia","Under 5"
2014,0.00448620370442052,"East Asia","Neonatal"
2014,0.00133244661379919,"East Asia","Neonatal"
2015,0.0136945822837733,"East Asia","Under 5"
2015,0.00426734561380956,"East Asia","Neonatal"
2015,0.00127311324312682,"East Asia","Neonatal"
2016,0.0129047357186107,"East Asia","Under 5"
2016,0.00400588835955777,"East Asia","Neonatal"
2016,0.00120563544671983,"East Asia","Neonatal"
2017,0.0120971441558564,"East Asia","Under 5"
2017,0.00375419607454393,"East Asia","Neonatal"
2017,0.00113589049166788,"East Asia","Neonatal"
1950,0.0554037301999362,"East Asia","Neonatal"
1951,0.052273724368563,"East Asia","Neonatal"
1952,0.0512769157026191,"East Asia","Neonatal"
1953,0.0503678504624525,"East Asia","Neonatal"
1954,0.0497124685413954,"East Asia","Neonatal"
1955,0.0490897913244226,"East Asia","Neonatal"
1956,0.0478877939678192,"East Asia","Neonatal"
1957,0.0468200261631353,"East Asia","Neonatal"
1958,0.046505550233893,"East Asia","Neonatal"
1959,0.0472976228677026,"East Asia","Neonatal"
1960,0.0517644646841711,"East Asia","Neonatal"
1961,0.0444858231526449,"East Asia","Neonatal"
1962,0.0423611963319309,"East Asia","Neonatal"
1963,0.0415515707758849,"East Asia","Neonatal"
1964,0.0404874038745335,"East Asia","Neonatal"
1965,0.0392225621882938,"East Asia","Neonatal"
1966,0.0379617482485803,"East Asia","Neonatal"
1967,0.0368841112657387,"East Asia","Neonatal"
1968,0.0359562922306306,"East Asia","Neonatal"
1969,0.0348988999465175,"East Asia","Neonatal"
1970,0.0337450108908527,"East Asia","Neonatal"
1971,0.0326371905252828,"East Asia","Neonatal"
1972,0.0316032203049875,"East Asia","Neonatal"
1973,0.0305294285977021,"East Asia","Neonatal"
1974,0.0294649631050252,"East Asia","Neonatal"
1975,0.0281769790556896,"East Asia","Neonatal"
1976,0.0270422164257763,"East Asia","Neonatal"
1977,0.0259609965595834,"East Asia","Neonatal"
1978,0.0248894189845671,"East Asia","Neonatal"
1979,0.023962801781668,"East Asia","Neonatal"
1980,0.0231704899282134,"East Asia","Neonatal"
1981,0.0224484667939229,"East Asia","Neonatal"
1982,0.0217414644550552,"East Asia","Neonatal"
1983,0.0210917196037697,"East Asia","Neonatal"
1984,0.0204766977586662,"East Asia","Neonatal"
1985,0.0198497594596034,"East Asia","Neonatal"
1986,0.0191782945292355,"East Asia","Neonatal"
1987,0.018680172645072,"East Asia","Neonatal"
1988,0.0180330047215754,"East Asia","Neonatal"
1989,0.0174688316083522,"East Asia","Neonatal"
1990,0.0169975805589876,"East Asia","Neonatal"
1991,0.0169095745528876,"East Asia","Neonatal"
1992,0.016585677628919,"East Asia","Neonatal"
1993,0.0162764415821335,"East Asia","Neonatal"
1994,0.0159470246572977,"East Asia","Neonatal"
1995,0.015692358042368,"East Asia","Neonatal"
1996,0.0154031588291249,"East Asia","Neonatal"
1997,0.0150715224600437,"East Asia","Neonatal"
1998,0.0146819660520949,"East Asia","Neonatal"
1999,0.0142677842237933,"East Asia","Neonatal"
2000,0.0137833643856263,"East Asia","Neonatal"
2001,0.0132468351638071,"East Asia","Neonatal"
2002,0.0126576548100037,"East Asia","Neonatal"
2003,0.0119991244260094,"East Asia","Neonatal"
2004,0.0114771240233991,"East Asia","Neonatal"
2005,0.0108837993895928,"East Asia","Neonatal"
2006,0.0102477744810846,"East Asia","Neonatal"
2007,0.00956874892800086,"East Asia","Neonatal"
2008,0.00895833428610204,"East Asia","Neonatal"
2009,0.00824029812487637,"East Asia","Neonatal"
2010,0.00762881261036819,"East Asia","Neonatal"
2011,0.00713277121066747,"East Asia","Neonatal"
2012,0.00669476560291105,"East Asia","Neonatal"
2013,0.0063328254450038,"East Asia","Neonatal"
2014,0.00613604341672114,"East Asia","Neonatal"
2015,0.00584806474229937,"East Asia","Neonatal"
2016,0.00551384798982824,"East Asia","Neonatal"
2017,0.00518323697090584,"East Asia","Neonatal"
1950,0.0462173410907724,"East Asia","Neonatal"
1951,0.043633979150852,"East Asia","Neonatal"
1952,0.0426988882465471,"East Asia","Neonatal"
1953,0.0418858988142435,"East Asia","Neonatal"
1954,0.0412858567702922,"East Asia","Neonatal"
1955,0.0407052704004027,"East Asia","Neonatal"
1956,0.0396412963372723,"East Asia","Neonatal"
1957,0.0387074328677808,"East Asia","Neonatal"
1958,0.0385616941398627,"East Asia","Neonatal"
1959,0.0394383812662337,"East Asia","Neonatal"
1960,0.0437262383271108,"East Asia","Neonatal"
1961,0.0368980520596126,"East Asia","Neonatal"
1962,0.0348994081748634,"East Asia","Neonatal"
1963,0.0341736740359061,"East Asia","Neonatal"
1964,0.0332565474683593,"East Asia","Neonatal"
1965,0.032167699911985,"East Asia","Neonatal"
1966,0.031082154315773,"East Asia","Neonatal"
1967,0.0301462376599005,"East Asia","Neonatal"
1968,0.0293402426187066,"East Asia","Neonatal"
1969,0.028423963842272,"East Asia","Neonatal"
1970,0.0274163422147612,"East Asia","Neonatal"
1971,0.0264447249392363,"East Asia","Neonatal"
1972,0.0255650333177028,"East Asia","Neonatal"
1973,0.0246775362028813,"East Asia","Neonatal"
1974,0.0238143504941194,"East Asia","Neonatal"
1975,0.0227860979358618,"East Asia","Neonatal"
1976,0.0219084272534502,"East Asia","Neonatal"
1977,0.0210792583112508,"East Asia","Neonatal"
1978,0.0202477383641017,"East Asia","Neonatal"
1979,0.0195467889232104,"East Asia","Neonatal"
1980,0.0189390694654149,"East Asia","Neonatal"
1981,0.0184333408507638,"East Asia","Neonatal"
1982,0.0179512920252846,"East Asia","Neonatal"
1983,0.0174999476645916,"East Asia","Neonatal"
1984,0.0170589192188672,"East Asia","Neonatal"
1985,0.0166052811099091,"East Asia","Neonatal"
1986,0.0161123107616639,"East Asia","Neonatal"
1987,0.0157438146650143,"East Asia","Neonatal"
1988,0.0152294584274419,"East Asia","Neonatal"
1989,0.0147797829676567,"East Asia","Neonatal"
1990,0.0144187075291886,"East Asia","Neonatal"
1991,0.0143736400803239,"East Asia","Neonatal"
1992,0.014087449720301,"East Asia","Neonatal"
1993,0.0138139717958923,"East Asia","Neonatal"
1994,0.0135252045109664,"East Asia","Neonatal"
1995,0.0132707276729124,"East Asia","Neonatal"
1996,0.0130011929925664,"East Asia","Neonatal"
1997,0.0127055291944396,"East Asia","Neonatal"
1998,0.0123543630507542,"East Asia","Neonatal"
1999,0.0120088027036251,"East Asia","Neonatal"
2000,0.0116232763458812,"East Asia","Neonatal"
2001,0.0111956134629621,"East Asia","Neonatal"
2002,0.0107075772605353,"East Asia","Neonatal"
2003,0.0101837870399004,"East Asia","Neonatal"
2004,0.00977521217945576,"East Asia","Neonatal"
2005,0.0092975964459191,"East Asia","Neonatal"
2006,0.0087877962597428,"East Asia","Neonatal"
2007,0.00823926093090954,"East Asia","Neonatal"
2008,0.00775923484578001,"East Asia","Neonatal"
2009,0.00719737734300485,"East Asia","Neonatal"
2010,0.00670580299028878,"East Asia","Neonatal"
2011,0.00629503575674684,"East Asia","Neonatal"
2012,0.00593136727237564,"East Asia","Neonatal"
2013,0.00561408906229888,"East Asia","Neonatal"
2014,0.00543236965767369,"East Asia","Neonatal"
2015,0.00516835050161224,"East Asia","Neonatal"
2016,0.00484787923306684,"East Asia","Neonatal"
2017,0.00453893066398547,"East Asia","Neonatal"
1950,0.0509257094627876,"East Asia","Neonatal"
1951,0.0480655673544804,"East Asia","Neonatal"
1952,0.0471002863916082,"East Asia","Neonatal"
1953,0.0462392614412519,"East Asia","Neonatal"
1954,0.0456121126897208,"East Asia","Neonatal"
1955,0.0450109994096988,"East Asia","Neonatal"
1956,0.043876983540269,"East Asia","Neonatal"
1957,0.0428748722463939,"East Asia","Neonatal"
1958,0.0426435336326985,"East Asia","Neonatal"
1959,0.0434772447597928,"East Asia","Neonatal"
1960,0.0478569836414656,"East Asia","Neonatal"
1961,0.0407954017073783,"East Asia","Neonatal"
1962,0.0387297427962588,"East Asia","Neonatal"
1963,0.0379597718880605,"East Asia","Neonatal"
1964,0.0369658482933949,"East Asia","Neonatal"
1965,0.0357853844758741,"East Asia","Neonatal"
1966,0.0346131574254441,"East Asia","Neonatal"
1967,0.0336090953479699,"East Asia","Neonatal"
1968,0.0327466850279502,"East Asia","Neonatal"
1969,0.0317640929476094,"East Asia","Neonatal"
1970,0.0306870621959883,"East Asia","Neonatal"
1971,0.029650364287323,"East Asia","Neonatal"
1972,0.0286945795594326,"East Asia","Neonatal"
1973,0.027713837858316,"East Asia","Neonatal"
1974,0.0267486380614017,"East Asia","Neonatal"
1975,0.0255879222172004,"East Asia","Neonatal"
1976,0.024578913170621,"East Asia","Neonatal"
1977,0.0236197986764934,"East Asia","Neonatal"
1978,0.0226642955950681,"East Asia","Neonatal"
1979,0.0218465907832108,"East Asia","Neonatal"
1980,0.0211434319850143,"East Asia","Neonatal"
1981,0.0205254402867305,"East Asia","Neonatal"
1982,0.0199267097717661,"East Asia","Neonatal"
1983,0.0193742860509547,"East Asia","Neonatal"
1984,0.0188485418879315,"East Asia","Neonatal"
1985,0.0183101539834465,"East Asia","Neonatal"
1986,0.0177287361938457,"East Asia","Neonatal"
1987,0.0172965840739714,"East Asia","Neonatal"
1988,0.0167137075424965,"East Asia","Neonatal"
1989,0.0162052849759186,"East Asia","Neonatal"
1990,0.0157872379692672,"East Asia","Neonatal"
1991,0.0157204780549562,"East Asia","Neonatal"
1992,0.0154167117219139,"East Asia","Neonatal"
1993,0.0151265141188111,"East Asia","Neonatal"
1994,0.0148186208055057,"East Asia","Neonatal"
1995,0.014566935095394,"East Asia","Neonatal"
1996,0.0142893406703465,"East Asia","Neonatal"
1997,0.0139761814513518,"East Asia","Neonatal"
1998,0.0136072568903853,"East Asia","Neonatal"
1999,0.0132275460461404,"East Asia","Neonatal"
2000,0.0127911187768514,"East Asia","Neonatal"
2001,0.0123065623966687,"East Asia","Neonatal"
2002,0.0117660328187857,"East Asia","Neonatal"
2003,0.0111716254366514,"East Asia","Neonatal"
2004,0.0107035495738663,"East Asia","Neonatal"
2005,0.0101643613611645,"East Asia","Neonatal"
2006,0.0095863855906928,"East Asia","Neonatal"
2007,0.00896671577399022,"East Asia","Neonatal"
2008,0.00841495985714236,"East Asia","Neonatal"
2009,0.00776692208474128,"East Asia","Neonatal"
2010,0.00720886522053632,"East Asia","Neonatal"
2011,0.00675035337439434,"East Asia","Neonatal"
2012,0.00634542398106608,"East Asia","Neonatal"
2013,0.00600322544503629,"East Asia","Neonatal"
2014,0.00581267269128494,"East Asia","Neonatal"
2015,0.00553502604272249,"East Asia","Neonatal"
2016,0.00520669416527564,"East Asia","Neonatal"
2017,0.00488582221058687,"East Asia","Neonatal"
1950,0.273988118594902,"Southeast Asia","Under 5"
1950,0.053890024042744,"Southeast Asia","Neonatal"
1950,0.0386300093299762,"Southeast Asia","Neonatal"
1951,0.267116384699263,"Southeast Asia","Under 5"
1951,0.0521747257462649,"Southeast Asia","Neonatal"
1951,0.0371246409204128,"Southeast Asia","Neonatal"
1952,0.261303646877465,"Southeast Asia","Under 5"
1952,0.0512964866869374,"Southeast Asia","Neonatal"
1952,0.0362688489398379,"Southeast Asia","Neonatal"
1953,0.255500650654278,"Southeast Asia","Under 5"
1953,0.0503754242856246,"Southeast Asia","Neonatal"
1953,0.0353917578858032,"Southeast Asia","Neonatal"
1954,0.250155426242489,"Southeast Asia","Under 5"
1954,0.0495516113372687,"Southeast Asia","Neonatal"
1954,0.034590861073308,"Southeast Asia","Neonatal"
1955,0.244506638161502,"Southeast Asia","Under 5"
1955,0.0487140576086184,"Southeast Asia","Neonatal"
1955,0.0337944632857998,"Southeast Asia","Neonatal"
1956,0.238178928126482,"Southeast Asia","Under 5"
1956,0.0475430679004195,"Southeast Asia","Neonatal"
1956,0.0329073020920127,"Southeast Asia","Neonatal"
1957,0.232631107471534,"Southeast Asia","Under 5"
1957,0.0466737010337775,"Southeast Asia","Neonatal"
1957,0.0320701902093015,"Southeast Asia","Neonatal"
1958,0.226755030661652,"Southeast Asia","Under 5"
1958,0.0456937940729443,"Southeast Asia","Neonatal"
1958,0.0311502800735966,"Southeast Asia","Neonatal"
1959,0.220227709927346,"Southeast Asia","Under 5"
1959,0.0445319352898109,"Southeast Asia","Neonatal"
1959,0.030211050328687,"Southeast Asia","Neonatal"
1960,0.213522483110133,"Southeast Asia","Under 5"
1960,0.0434603916638008,"Southeast Asia","Neonatal"
1960,0.0291983266219378,"Southeast Asia","Neonatal"
1961,0.207422527566901,"Southeast Asia","Under 5"
1961,0.0423738808629175,"Southeast Asia","Neonatal"
1961,0.0282871766498428,"Southeast Asia","Neonatal"
1962,0.20251963344953,"Southeast Asia","Under 5"
1962,0.0415790287708911,"Southeast Asia","Neonatal"
1962,0.0275857640233633,"Southeast Asia","Neonatal"
1963,0.197125354650736,"Southeast Asia","Under 5"
1963,0.0408360767593466,"Southeast Asia","Neonatal"
1963,0.0268253639396222,"Southeast Asia","Neonatal"
1964,0.191178207042562,"Southeast Asia","Under 5"
1964,0.039899272472232,"Southeast Asia","Neonatal"
1964,0.0259560030330738,"Southeast Asia","Neonatal"
1965,0.1863355919567,"Southeast Asia","Under 5"
1965,0.0390272571115044,"Southeast Asia","Neonatal"
1965,0.0251357139400752,"Southeast Asia","Neonatal"
1966,0.182211820514387,"Southeast Asia","Under 5"
1966,0.0382906290120822,"Southeast Asia","Neonatal"
1966,0.0244077869895264,"Southeast Asia","Neonatal"
1967,0.176923298001284,"Southeast Asia","Under 5"
1967,0.0374631453573946,"Southeast Asia","Neonatal"
1967,0.0236922175721947,"Southeast Asia","Neonatal"
1968,0.172763593358524,"Southeast Asia","Under 5"
1968,0.0366768677090332,"Southeast Asia","Neonatal"
1968,0.0229478434309122,"Southeast Asia","Neonatal"
1969,0.167265270450843,"Southeast Asia","Under 5"
1969,0.0357970449248354,"Southeast Asia","Neonatal"
1969,0.022185183570868,"Southeast Asia","Neonatal"
1970,0.161574650031489,"Southeast Asia","Under 5"
1970,0.0345994755923497,"Southeast Asia","Neonatal"
1970,0.0213361586688456,"Southeast Asia","Neonatal"
1971,0.156394486439696,"Southeast Asia","Under 5"
1971,0.0336130583609035,"Southeast Asia","Neonatal"
1971,0.0206388246875903,"Southeast Asia","Neonatal"
1972,0.152628041778425,"Southeast Asia","Under 5"
1972,0.0327162491738721,"Southeast Asia","Neonatal"
1972,0.0200109312023671,"Southeast Asia","Neonatal"
1973,0.147029768816177,"Southeast Asia","Under 5"
1973,0.0318497754729114,"Southeast Asia","Neonatal"
1973,0.0193891853480301,"Southeast Asia","Neonatal"
1974,0.142371356702862,"Southeast Asia","Under 5"
1974,0.0310227926124129,"Southeast Asia","Neonatal"
1974,0.0188335075767484,"Southeast Asia","Neonatal"
1975,0.138750444967916,"Southeast Asia","Under 5"
1975,0.0302605432629308,"Southeast Asia","Neonatal"
1975,0.0183600644072295,"Southeast Asia","Neonatal"
1976,0.134895849399979,"Southeast Asia","Under 5"
1976,0.0295011472191002,"Southeast Asia","Neonatal"
1976,0.0178887214616928,"Southeast Asia","Neonatal"
1977,0.13020983397289,"Southeast Asia","Under 5"
1977,0.028728099290863,"Southeast Asia","Neonatal"
1977,0.0173726951537638,"Southeast Asia","Neonatal"
1978,0.126235210756789,"Southeast Asia","Under 5"
1978,0.0278231880237578,"Southeast Asia","Neonatal"
1978,0.0168741537982857,"Southeast Asia","Neonatal"
1979,0.122354122489383,"Southeast Asia","Under 5"
1979,0.0270043062214657,"Southeast Asia","Neonatal"
1979,0.016344325539618,"Southeast Asia","Neonatal"
1980,0.115961646570844,"Southeast Asia","Under 5"
1980,0.0260466051645596,"Southeast Asia","Neonatal"
1980,0.0156029490900577,"Southeast Asia","Neonatal"
1981,0.112371129869308,"Southeast Asia","Under 5"
1981,0.0253287493231261,"Southeast Asia","Neonatal"
1981,0.014921014180617,"Southeast Asia","Neonatal"
1982,0.108342345801668,"Southeast Asia","Under 5"
1982,0.0246089148487728,"Southeast Asia","Neonatal"
1982,0.014095818596648,"Southeast Asia","Neonatal"
1983,0.10461248427401,"Southeast Asia","Under 5"
1983,0.0239761301383048,"Southeast Asia","Neonatal"
1983,0.0132890388154033,"Southeast Asia","Neonatal"
1984,0.1014457976947,"Southeast Asia","Under 5"
1984,0.0235949619508912,"Southeast Asia","Neonatal"
1984,0.0126268465415016,"Southeast Asia","Neonatal"
1985,0.0980059663442834,"Southeast Asia","Under 5"
1985,0.0234731704534296,"Southeast Asia","Neonatal"
1985,0.0119900500183893,"Southeast Asia","Neonatal"
1986,0.0942922730653268,"Southeast Asia","Under 5"
1986,0.0234790179567755,"Southeast Asia","Neonatal"
1986,0.0113362264599474,"Southeast Asia","Neonatal"
1987,0.0904706843741144,"Southeast Asia","Under 5"
1987,0.0234117739207188,"Southeast Asia","Neonatal"
1987,0.0106875651585032,"Southeast Asia","Neonatal"
1988,0.0869479504101999,"Southeast Asia","Under 5"
1988,0.0232538389229484,"Southeast Asia","Neonatal"
1988,0.0100596335627605,"Southeast Asia","Neonatal"
1989,0.0835014566657831,"Southeast Asia","Under 5"
1989,0.0230616671021148,"Southeast Asia","Neonatal"
1989,0.00949195543908497,"Southeast Asia","Neonatal"
1990,0.0801038040659608,"Southeast Asia","Under 5"
1990,0.0228912515923195,"Southeast Asia","Neonatal"
1990,0.00900151945159837,"Southeast Asia","Neonatal"
1991,0.0767090926367927,"Southeast Asia","Under 5"
1991,0.0227325084045107,"Southeast Asia","Neonatal"
1991,0.00856601988804654,"Southeast Asia","Neonatal"
1992,0.073531205722777,"Southeast Asia","Under 5"
1992,0.0225462086972707,"Southeast Asia","Neonatal"
1992,0.00815386770999047,"Southeast Asia","Neonatal"
1993,0.0705463085091456,"Southeast Asia","Under 5"
1993,0.0222002095982352,"Southeast Asia","Neonatal"
